,model_a,model_b,winner
1128,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1129,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1130,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1131,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1132,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1133,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1134,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,tie
1135,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1136,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1137,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1138,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1139,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1140,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1141,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1142,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1143,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1144,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,tie
1145,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1146,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1147,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1148,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1149,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1150,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1151,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1152,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1153,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1154,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1155,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1156,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1157,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1158,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1159,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1160,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1161,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1162,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,tie
1163,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,tie
1164,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1165,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1166,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1167,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1168,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1169,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1170,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,tie
1171,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1172,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1173,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1174,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,tie
1175,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1176,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1177,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1178,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,tie
1179,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1180,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1181,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1182,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1183,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,tie
1184,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1185,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1186,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_a
1187,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1188,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,tie
1189,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1190,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1191,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1192,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1193,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1194,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1195,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1196,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1197,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1198,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1199,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1200,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1201,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_a
1202,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1203,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1204,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1205,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1206,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1207,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1208,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1209,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1210,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1211,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1212,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1213,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1214,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1215,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1216,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1217,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1218,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1219,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1220,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1221,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,tie
1222,gpt-4-turbo,meta-llama/Llama-2-13b-chat-hf,model_a
1223,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1224,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1225,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,model_b
1226,meta-llama/Llama-2-13b-chat-hf,gpt-4-turbo,tie
1227,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1228,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_a
1229,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1230,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1231,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1232,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1233,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1234,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1235,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1236,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1237,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1238,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1239,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1240,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1241,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1242,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1243,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1244,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1245,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1246,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1247,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1248,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_a
1249,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1250,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_a
1251,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1252,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1253,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1254,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1255,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1256,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1257,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1258,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1259,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1260,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1261,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1262,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1263,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1264,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1265,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1266,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1267,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1268,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1269,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1270,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1271,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1272,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1273,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1274,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1275,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_b
1276,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1277,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_a
1278,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1279,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_a
1280,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1281,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1282,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1283,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1284,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1285,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1286,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1287,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1288,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1289,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1290,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1291,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1292,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1293,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1294,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1295,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1296,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1297,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1298,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1299,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1300,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1301,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1302,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1303,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1304,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1305,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1306,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1307,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_b
1308,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1309,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1310,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1311,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_a
1312,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1313,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1314,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1315,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1316,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1317,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie(all bad)
1318,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1319,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_a
1320,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1321,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1322,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1323,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_a
1324,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1325,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1326,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1327,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1328,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1329,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1330,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1331,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1332,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1333,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1334,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1335,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1336,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1337,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1338,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1339,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie(all bad)
1340,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1341,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1342,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_a
1343,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1344,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1345,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1346,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1347,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1348,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1349,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1350,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1351,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_a
1352,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1353,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1354,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1355,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_a
1356,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1357,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1358,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1359,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1360,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1361,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1362,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1363,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1364,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1365,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1366,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1367,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1368,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1369,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1370,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1371,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1372,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1373,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_a
1374,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1375,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_b
1376,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1377,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1378,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1379,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1380,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1381,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1382,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1383,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1384,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1385,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1386,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1387,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1388,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1389,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1390,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1391,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1392,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1393,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1394,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1395,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1396,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1397,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1398,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1399,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1400,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1401,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1402,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1403,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1404,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1405,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1406,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1407,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1408,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_a
1409,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1410,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_a
1411,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1412,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1413,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1414,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1415,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1416,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1417,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie(all bad)
1418,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1419,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1420,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,tie
1421,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1422,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1423,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1424,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,tie
1425,gpt-4-turbo,meta-llama/Llama-2-70b-chat-hf,model_a
1426,meta-llama/Llama-2-70b-chat-hf,gpt-4-turbo,model_b
1427,gpt-4-turbo,chavinlo/alpaca-native,model_a
1428,gpt-4-turbo,chavinlo/alpaca-native,model_a
1429,chavinlo/alpaca-native,gpt-4-turbo,model_b
1430,chavinlo/alpaca-native,gpt-4-turbo,model_b
1431,chavinlo/alpaca-native,gpt-4-turbo,model_b
1432,chavinlo/alpaca-native,gpt-4-turbo,model_b
1433,gpt-4-turbo,chavinlo/alpaca-native,model_a
1434,chavinlo/alpaca-native,gpt-4-turbo,model_b
1435,gpt-4-turbo,chavinlo/alpaca-native,model_a
1436,gpt-4-turbo,chavinlo/alpaca-native,model_a
1437,chavinlo/alpaca-native,gpt-4-turbo,model_b
1438,gpt-4-turbo,chavinlo/alpaca-native,model_a
1439,gpt-4-turbo,chavinlo/alpaca-native,model_a
1440,chavinlo/alpaca-native,gpt-4-turbo,model_b
1441,chavinlo/alpaca-native,gpt-4-turbo,model_b
1442,gpt-4-turbo,chavinlo/alpaca-native,model_a
1443,chavinlo/alpaca-native,gpt-4-turbo,model_b
1444,chavinlo/alpaca-native,gpt-4-turbo,model_b
1445,gpt-4-turbo,chavinlo/alpaca-native,model_a
1446,chavinlo/alpaca-native,gpt-4-turbo,model_b
1447,chavinlo/alpaca-native,gpt-4-turbo,model_b
1448,gpt-4-turbo,chavinlo/alpaca-native,model_a
1449,gpt-4-turbo,chavinlo/alpaca-native,model_a
1450,chavinlo/alpaca-native,gpt-4-turbo,model_b
1451,gpt-4-turbo,chavinlo/alpaca-native,model_a
1452,gpt-4-turbo,chavinlo/alpaca-native,model_a
1453,chavinlo/alpaca-native,gpt-4-turbo,model_b
1454,gpt-4-turbo,chavinlo/alpaca-native,model_a
1455,gpt-4-turbo,chavinlo/alpaca-native,model_a
1456,chavinlo/alpaca-native,gpt-4-turbo,model_b
1457,gpt-4-turbo,chavinlo/alpaca-native,model_a
1458,chavinlo/alpaca-native,gpt-4-turbo,model_b
1459,chavinlo/alpaca-native,gpt-4-turbo,model_b
1460,chavinlo/alpaca-native,gpt-4-turbo,model_b
1461,chavinlo/alpaca-native,gpt-4-turbo,model_b
1462,gpt-4-turbo,chavinlo/alpaca-native,model_a
1463,gpt-4-turbo,chavinlo/alpaca-native,model_a
1464,chavinlo/alpaca-native,gpt-4-turbo,model_b
1465,gpt-4-turbo,chavinlo/alpaca-native,model_a
1466,gpt-4-turbo,chavinlo/alpaca-native,model_a
1467,gpt-4-turbo,chavinlo/alpaca-native,model_a
1468,gpt-4-turbo,chavinlo/alpaca-native,model_a
1469,chavinlo/alpaca-native,gpt-4-turbo,model_b
1470,gpt-4-turbo,chavinlo/alpaca-native,model_a
1471,gpt-4-turbo,chavinlo/alpaca-native,model_a
1472,gpt-4-turbo,chavinlo/alpaca-native,model_a
1473,chavinlo/alpaca-native,gpt-4-turbo,model_b
1474,chavinlo/alpaca-native,gpt-4-turbo,model_b
1475,chavinlo/alpaca-native,gpt-4-turbo,model_b
1476,gpt-4-turbo,chavinlo/alpaca-native,model_a
1477,gpt-4-turbo,chavinlo/alpaca-native,model_a
1478,gpt-4-turbo,chavinlo/alpaca-native,model_a
1479,chavinlo/alpaca-native,gpt-4-turbo,model_b
1480,gpt-4-turbo,chavinlo/alpaca-native,model_a
1481,gpt-4-turbo,chavinlo/alpaca-native,model_a
1482,gpt-4-turbo,chavinlo/alpaca-native,model_a
1483,gpt-4-turbo,chavinlo/alpaca-native,model_a
1484,chavinlo/alpaca-native,gpt-4-turbo,model_b
1485,chavinlo/alpaca-native,gpt-4-turbo,model_b
1486,gpt-4-turbo,chavinlo/alpaca-native,model_a
1487,chavinlo/alpaca-native,gpt-4-turbo,model_b
1488,gpt-4-turbo,chavinlo/alpaca-native,model_a
1489,gpt-4-turbo,chavinlo/alpaca-native,model_a
1490,chavinlo/alpaca-native,gpt-4-turbo,model_b
1491,chavinlo/alpaca-native,gpt-4-turbo,model_b
1492,gpt-4-turbo,chavinlo/alpaca-native,model_a
1493,chavinlo/alpaca-native,gpt-4-turbo,model_b
1494,gpt-4-turbo,chavinlo/alpaca-native,model_a
1495,gpt-4-turbo,chavinlo/alpaca-native,model_a
1496,chavinlo/alpaca-native,gpt-4-turbo,model_b
1497,gpt-4-turbo,chavinlo/alpaca-native,model_a
1498,chavinlo/alpaca-native,gpt-4-turbo,model_b
1499,chavinlo/alpaca-native,gpt-4-turbo,model_b
1500,chavinlo/alpaca-native,gpt-4-turbo,model_b
1501,gpt-4-turbo,chavinlo/alpaca-native,model_a
1502,chavinlo/alpaca-native,gpt-4-turbo,model_b
1503,chavinlo/alpaca-native,gpt-4-turbo,model_b
1504,chavinlo/alpaca-native,gpt-4-turbo,model_b
1505,gpt-4-turbo,chavinlo/alpaca-native,model_a
1506,chavinlo/alpaca-native,gpt-4-turbo,model_b
1507,gpt-4-turbo,chavinlo/alpaca-native,model_a
1508,gpt-4-turbo,chavinlo/alpaca-native,model_a
1509,chavinlo/alpaca-native,gpt-4-turbo,model_b
1510,chavinlo/alpaca-native,gpt-4-turbo,model_b
1511,chavinlo/alpaca-native,gpt-4-turbo,model_b
1512,gpt-4-turbo,chavinlo/alpaca-native,model_a
1513,gpt-4-turbo,chavinlo/alpaca-native,model_a
1514,gpt-4-turbo,chavinlo/alpaca-native,model_a
1515,gpt-4-turbo,chavinlo/alpaca-native,model_a
1516,gpt-4-turbo,chavinlo/alpaca-native,model_a
