,model_a,model_b,winner
4299,gpt-4-turbo,gemini,model_a
4300,gemini,gpt-4-turbo,model_a
4301,gemini,gpt-4-turbo,model_a
4302,gpt-4-turbo,gemini,model_a
4303,gpt-4-turbo,gemini,model_a
4304,gemini,gpt-4-turbo,tie
4305,gpt-4-turbo,gemini,model_a
4306,gemini,gpt-4-turbo,tie
4307,gpt-4-turbo,gemini,model_a
4308,gemini,gpt-4-turbo,tie
4309,gpt-4-turbo,gemini,tie
4310,gemini,gpt-4-turbo,tie
4311,gpt-4-turbo,gemini,model_a
4312,gpt-4-turbo,gemini,tie
4313,gemini,gpt-4-turbo,tie
4314,gemini,gpt-4-turbo,model_b
4315,gpt-4-turbo,gemini,model_a
4316,gpt-4-turbo,gemini,tie
4317,gpt-4-turbo,gemini,model_a
4318,gpt-4-turbo,gemini,model_a
4319,gemini,gpt-4-turbo,model_a
4320,gemini,gpt-4-turbo,model_b
4321,gemini,gpt-4-turbo,model_b
4322,gpt-4-turbo,gemini,model_b
4323,gpt-4-turbo,gemini,model_a
4324,gpt-4-turbo,gemini,model_a
4325,gemini,gpt-4-turbo,tie
4326,gpt-4-turbo,gemini,tie
4327,gpt-4-turbo,gemini,model_a
4328,gpt-4-turbo,gemini,model_a
4329,gemini,gpt-4-turbo,tie
4330,gpt-4-turbo,gemini,model_b
4331,gemini,gpt-4-turbo,tie
4332,gpt-4-turbo,gemini,model_a
4333,gemini,gpt-4-turbo,model_b
4334,gpt-4-turbo,gemini,tie
4335,gpt-4-turbo,gemini,model_a
4336,gemini,gpt-4-turbo,tie
4337,gpt-4-turbo,gemini,model_a
4338,gemini,gpt-4-turbo,tie
4339,gpt-4-turbo,gemini,tie
4340,gpt-4-turbo,gemini,tie
4341,gemini,gpt-4-turbo,model_b
4342,gpt-4-turbo,gemini,model_a
4343,gemini,gpt-4-turbo,model_a
4344,gpt-4-turbo,gemini,model_a
4345,gpt-4-turbo,gemini,tie
4346,gemini,gpt-4-turbo,model_b
4347,gpt-4-turbo,gemini,model_b
4348,gpt-4-turbo,gemini,model_a
4349,gpt-4-turbo,gemini,tie
4350,gpt-4-turbo,gemini,tie
4351,gemini,gpt-4-turbo,tie
4352,gpt-4-turbo,gemini,model_a
4353,gpt-4-turbo,gemini,model_a
4354,gpt-4-turbo,gemini,model_a
4355,gemini,gpt-4-turbo,tie
4356,gpt-4-turbo,gemini,model_a
4357,gpt-4-turbo,gemini,model_b
4358,gpt-4-turbo,gemini,model_a
4359,gpt-4-turbo,gemini,tie
4360,gpt-4-turbo,gemini,model_a
4361,gemini,gpt-4-turbo,tie
4362,gpt-4-turbo,gemini,tie
4363,gpt-4-turbo,gemini,tie
4364,gpt-4-turbo,gemini,tie
4365,gpt-4-turbo,gemini,tie
4366,gemini,gpt-4-turbo,tie
4367,gemini,gpt-4-turbo,model_b
4368,gpt-4-turbo,gemini,tie
4369,gpt-4-turbo,gemini,model_a
4370,gpt-4-turbo,gemini,model_a
4371,gpt-4-turbo,gemini,model_a
4372,gpt-4-turbo,gemini,model_b
4373,gemini,gpt-4-turbo,tie
4374,gpt-4-turbo,gemini,model_a
4375,gpt-4-turbo,gemini,tie
4376,gpt-4-turbo,gemini,model_a
4377,gemini,gpt-4-turbo,model_b
4378,gpt-4-turbo,gemini,model_a
4379,gpt-4-turbo,gemini,tie
4380,gemini,gpt-4-turbo,model_b
4381,gemini,gpt-4-turbo,tie
4382,gemini,gpt-4-turbo,tie
4383,gpt-4-turbo,gemini,model_a
4384,gpt-4-turbo,gemini,model_a
4385,gemini,gpt-4-turbo,model_a
4386,gemini,gpt-4-turbo,model_b
4387,gemini,gpt-4-turbo,tie
4388,gpt-4-turbo,gemini,tie
4389,gemini,gpt-4-turbo,tie
4390,gpt-4-turbo,gemini,model_a
4391,gpt-4-turbo,gemini,tie
4392,gpt-4-turbo,gemini,tie
4393,gpt-4-turbo,gemini,tie
4394,gpt-4-turbo,gemini,model_a
4395,gemini,gpt-4-turbo,model_b
4396,gpt-4-turbo,gemini,model_a
4397,gpt-4-turbo,gemini,model_a
4398,gpt-4-turbo,gemini,model_a
4399,gpt-4-turbo,gemini,model_a
4400,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4401,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4402,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4403,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4404,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4405,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4406,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4407,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4408,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4409,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4410,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4411,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4412,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4413,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_b
4414,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4415,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4416,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4417,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4418,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4419,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4420,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4421,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4422,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4423,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4424,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4425,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4426,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4427,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4428,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4429,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4430,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4431,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4432,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4433,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4434,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4435,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4436,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4437,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4438,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4439,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4440,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4441,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4442,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4443,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4444,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4445,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4446,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4447,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4448,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4449,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4450,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4451,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4452,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4453,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4454,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4455,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4456,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4457,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4458,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4459,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_b
4460,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4461,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4462,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4463,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4464,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4465,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4466,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4467,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4468,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4469,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4470,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4471,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4472,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4473,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4474,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4475,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4476,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4477,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4478,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4479,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4480,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4481,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_a
4482,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4483,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4484,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4485,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4486,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4487,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4488,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_a
4489,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4490,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4491,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4492,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4493,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4494,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4495,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4496,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4497,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4498,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4499,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4500,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4501,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4502,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4503,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_b
4504,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4505,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4506,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4507,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_a
4508,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4509,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4510,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4511,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4512,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4513,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4514,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4515,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4516,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4517,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4518,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4519,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4520,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4521,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4522,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4523,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4524,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4525,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4526,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4527,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4528,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4529,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4530,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4531,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4532,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4533,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4534,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4535,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4536,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4537,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4538,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4539,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4540,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4541,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4542,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4543,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4544,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4545,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4546,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4547,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4548,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4549,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4550,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4551,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4552,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4553,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4554,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4555,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4556,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4557,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4558,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4559,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4560,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4561,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4562,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4563,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4564,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4565,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4566,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_a
4567,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4568,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4569,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4570,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_a
4571,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4572,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4573,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4574,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4575,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_a
4576,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4577,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4578,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4579,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4580,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4581,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,tie
4582,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4583,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie
4584,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,tie(all bad)
4585,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4586,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4587,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4588,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4589,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4590,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_a
4591,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_a
4592,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4593,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4594,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4595,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4596,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4597,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_a
4598,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-turbo,model_b
4599,gpt-4-turbo,mistralai/Mixtral-8x7B-Instruct-v0.1,model_a
4600,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_b
4601,lmsys/vicuna-7b-v1.5,gpt-35-turbo,tie
4602,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4603,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4604,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_a
4605,gpt-35-turbo,lmsys/vicuna-7b-v1.5,tie
4606,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_a
4607,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_a
4608,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_a
4609,lmsys/vicuna-7b-v1.5,gpt-35-turbo,tie
4610,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4611,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4612,lmsys/vicuna-7b-v1.5,gpt-35-turbo,tie(all bad)
4613,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_b
4614,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_a
4615,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_a
4616,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_b
4617,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_b
4618,gpt-35-turbo,lmsys/vicuna-7b-v1.5,tie
4619,lmsys/vicuna-7b-v1.5,gpt-35-turbo,tie
4620,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_a
4621,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4622,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4623,lmsys/vicuna-7b-v1.5,gpt-35-turbo,tie
4624,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_a
4625,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4626,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_b
4627,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_a
4628,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_b
4629,gpt-35-turbo,lmsys/vicuna-7b-v1.5,tie
4630,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_a
4631,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4632,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_a
4633,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4634,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_a
4635,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4636,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_a
4637,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_a
4638,gpt-35-turbo,lmsys/vicuna-7b-v1.5,tie
4639,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_b
4640,lmsys/vicuna-7b-v1.5,gpt-35-turbo,tie
4641,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_a
4642,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_a
4643,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_b
4644,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4645,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4646,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_a
4647,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_a
4648,lmsys/vicuna-7b-v1.5,gpt-35-turbo,tie
4649,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_a
4650,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_a
4651,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4652,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_b
4653,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_a
4654,lmsys/vicuna-7b-v1.5,gpt-35-turbo,tie
4655,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4656,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_b
4657,gpt-35-turbo,lmsys/vicuna-7b-v1.5,tie
4658,gpt-35-turbo,lmsys/vicuna-7b-v1.5,tie
4659,gpt-35-turbo,lmsys/vicuna-7b-v1.5,tie
4660,lmsys/vicuna-7b-v1.5,gpt-35-turbo,tie
4661,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_a
4662,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4663,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_a
4664,lmsys/vicuna-7b-v1.5,gpt-35-turbo,tie
4665,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_b
4666,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4667,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_a
4668,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_b
4669,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_a
4670,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_a
4671,lmsys/vicuna-7b-v1.5,gpt-35-turbo,tie
4672,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4673,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_a
4674,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4675,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4676,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_a
4677,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4678,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4679,lmsys/vicuna-7b-v1.5,gpt-35-turbo,tie
4680,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_a
4681,lmsys/vicuna-7b-v1.5,gpt-35-turbo,tie
4682,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_a
4683,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_b
4684,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_b
4685,gpt-35-turbo,lmsys/vicuna-7b-v1.5,tie
4686,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_b
4687,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_b
4688,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_a
4689,lmsys/vicuna-7b-v1.5,gpt-35-turbo,tie
4690,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_a
4691,lmsys/vicuna-7b-v1.5,gpt-35-turbo,model_a
4692,lmsys/vicuna-7b-v1.5,gpt-35-turbo,tie
4693,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_a
4694,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_b
4695,gpt-35-turbo,lmsys/vicuna-7b-v1.5,model_a
