,model_a,model_b,winner
1226,meta-llama/Llama-2-7b-chat-hf,huggyllama/llama-13b,model_a
1227,meta-llama/Llama-2-7b-chat-hf,huggyllama/llama-13b,model_a
1228,meta-llama/Llama-2-7b-chat-hf,huggyllama/llama-13b,model_a
1229,meta-llama/Llama-2-7b-chat-hf,huggyllama/llama-13b,model_a
1230,meta-llama/Llama-2-7b-chat-hf,huggyllama/llama-13b,model_a
1231,huggyllama/llama-13b,meta-llama/Llama-2-7b-chat-hf,model_b
1232,huggyllama/llama-13b,meta-llama/Llama-2-7b-chat-hf,model_b
1233,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1234,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1235,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1236,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1237,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1238,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1239,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1240,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1241,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1242,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1243,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1244,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1245,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1246,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1247,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1248,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1249,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1250,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1251,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1252,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1253,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1254,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1255,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1256,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1257,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,tie(all bad)
1258,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1259,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,
1260,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1261,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,tie(all bad)
1262,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1263,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1264,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1265,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1266,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1267,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1268,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1269,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1270,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1271,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1272,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1273,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1274,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1275,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1276,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1277,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1278,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1279,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1280,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1281,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1282,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1283,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1284,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,
1285,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1286,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1287,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1288,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1289,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1290,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1291,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1292,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1293,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1294,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1295,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1296,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1297,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1298,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1299,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1300,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1301,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1302,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1303,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1304,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1305,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1306,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1307,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1308,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1309,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1310,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1311,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1312,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1313,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1314,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1315,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1316,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1317,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1318,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1319,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1320,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1321,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1322,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1323,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1324,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1325,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1326,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1327,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1328,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1329,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1330,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1331,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1332,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1333,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1334,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1335,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1336,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1337,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1338,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1339,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1340,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1341,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1342,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1343,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1344,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1345,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1346,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1347,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1348,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1349,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1350,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1351,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1352,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1353,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_b
1354,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1355,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1356,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1357,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1358,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1359,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1360,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1361,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1362,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1363,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1364,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1365,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1366,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1367,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1368,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1369,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1370,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1371,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1372,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,tie(all bad)
1373,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1374,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1375,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1376,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1377,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1378,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1379,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1380,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1381,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1382,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1383,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1384,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1385,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,tie(all bad)
1386,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1387,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1388,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1389,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1390,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1391,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1392,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1393,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1394,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1395,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1396,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1397,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1398,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1399,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,tie(all bad)
1400,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1401,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1402,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1403,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1404,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1405,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1406,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1407,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1408,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,tie
1409,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1410,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1411,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1412,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1413,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1414,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1415,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1416,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1417,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1418,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1419,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1420,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1421,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1422,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1423,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1424,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1425,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1426,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1427,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1428,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1429,huggyllama/llama-13b,meta-llama/Llama-2-13b-chat-hf,model_b
1430,meta-llama/Llama-2-13b-chat-hf,huggyllama/llama-13b,model_a
1431,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1432,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1433,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,tie(all bad)
1434,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1435,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1436,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1437,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1438,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1439,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1440,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1441,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1442,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1443,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1444,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1445,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1446,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1447,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1448,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1449,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1450,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1451,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1452,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1453,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1454,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1455,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1456,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1457,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1458,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1459,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1460,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1461,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1462,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1463,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1464,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1465,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1466,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1467,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1468,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1469,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1470,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1471,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1472,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1473,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1474,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1475,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1476,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1477,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1478,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1479,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1480,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1481,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1482,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1483,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1484,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1485,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1486,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1487,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1488,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1489,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1490,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1491,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1492,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1493,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1494,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1495,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1496,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1497,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1498,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1499,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1500,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1501,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1502,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1503,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1504,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1505,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1506,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1507,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1508,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,
1509,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1510,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1511,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_a
1512,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1513,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1514,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1515,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1516,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1517,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1518,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1519,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1520,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1521,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1522,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1523,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1524,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1525,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1526,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1527,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1528,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1529,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1530,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1531,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1532,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1533,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1534,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1535,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1536,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1537,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1538,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1539,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1540,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1541,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1542,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1543,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1544,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1545,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1546,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1547,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1548,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1549,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1550,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1551,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1552,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1553,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1554,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1555,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1556,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1557,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1558,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1559,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1560,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1561,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1562,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1563,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1564,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1565,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1566,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,model_b
1567,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1568,huggyllama/llama-13b,meta-llama/Llama-2-70b-chat-hf,tie(all bad)
1569,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1570,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1571,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1572,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1573,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
1574,meta-llama/Llama-2-70b-chat-hf,huggyllama/llama-13b,model_a
